School code,School Name,county code,county name
39701003,KARUNGA,39,KISUMU
39701004,JAGIR SINGH,39,KISUMU
39701005,KIBOS PRISON,39,KISUMU
39701006,KIBOS BLIND,39,KISUMU
39701007,SUGAR RESEARCH (KISURE),39,KISUMU
39701101,ALENDU,39,KISUMU
39701102,AROMBO,39,KISUMU
39701103,LELA,39,KISUMU
39701104,MASOGO,39,KISUMU
39701105,NDURU MHM,39,KISUMU
39701106,OKANA,39,KISUMU
39701107,ONG'ECHE,39,KISUMU
39701108,RABUOR,39,KISUMU
39701109,WITHUR,39,KISUMU
39701110,NYAMKEBE,39,KISUMU
39701111,RANJIRA,39,KISUMU
39701112,ODIENYA,39,KISUMU
39701113,RERU AIC,39,KISUMU
39701114,MIGINGO,39,KISUMU
39701115,KAROMBE,39,KISUMU
39701116,UGWE,39,KISUMU
39701117,NYAKAKANA,39,KISUMU
39701118,BWANDA,39,KISUMU
39701119,KORWANA,39,KISUMU
39701120,NYAMWARE,39,KISUMU
39701121,KOLAL,39,KISUMU
39701122,OGENYA,39,KISUMU
39701123,HONGO OGOSA,39,KISUMU
39701124,NYAMRUNDU,39,KISUMU
39701125,MAO,39,KISUMU
39701126,KADETE,39,KISUMU
39701127,KASANG'ANY,39,KISUMU
39701128,NYANG'ANDE,39,KISUMU
39701129,ONONG'NO,39,KISUMU
39701130,SIANY KABONYO,39,KISUMU
39701131,KANDARIA,39,KISUMU
39701132,RONGO,39,KISUMU
39701133,MIGUYE,39,KISUMU
39701134,BONDE KAKOKO,39,KISUMU
39701135,KALUORE,39,KISUMU
39701136,KOROWE,39,KISUMU
39701137,HONGO RADHIANG',39,KISUMU
39701138,BUNGU KORAGA,39,KISUMU
39701139,MBEGA,39,KISUMU
39701140,KOBURA,39,KISUMU
39701141,KOWALLA,39,KISUMU
39701142,VISPA EMMANUEL ACADEMY,39,KISUMU
39701143,DR IBRAHIM ELHEFNI,39,KISUMU
39701144,ST LUKES RABUOR ACADEMY,39,KISUMU
39701145,MODERN ACADEMY,39,KISUMU
39701308,KISUMU PRIVATE,39,KISUMU
39701309,KIBOS MAIN PRISON,39,KISUMU
39701310,NEW GENERATION,39,KISUMU
39701311,RING ROAD,39,KISUMU
39701312,YOUNG GENERATION CENTRE,39,KISUMU
39701313,KIBOS ANNEX PRISON,39,KISUMU
39701315,KORANDO NON FORMAL EDUCATION CENTRE,39,KISUMU
39701316,LUTHERAN NON FORMAL CENTRE,39,KISUMU
39701317,JOODON N.F.E CENTRE,39,KISUMU
39702001,H H THE AGA KHAN,39,KISUMU
39702002,ARYA,39,KISUMU
39702003,CENTRAL,39,KISUMU
39702004,XAVERIAN,39,KISUMU
39702005,M M SHAH,39,KISUMU
39702006,KIBUYE MIXED,39,KISUMU
39702007,KIBUYE GIRLS,39,KISUMU
39702008,KISUMU UNION,39,KISUMU
39702009,LAKE,39,KISUMU
39702010,KALOLENI,39,KISUMU
39702011,ST MARK NYABERA,39,KISUMU
39702012,OBINJU KANYAKWAR,39,KISUMU
39702013,HIGHWAY,39,KISUMU
39702014,SHAURI MOYO,39,KISUMU
39702015,ARINA,39,KISUMU
39702016,JOYLAND SPECIAL,39,KISUMU
39702017,VICTORIA,39,KISUMU
39702018,ST VITALIS NANGA,39,KISUMU
39702019,PANDPIERI,39,KISUMU
39702020,KASSAGAM,39,KISUMU
39702021,MAGADI,39,KISUMU
39702022,MANYATTA,39,KISUMU
39702023,MIGOSI,39,KISUMU
39702024,TIDO,39,KISUMU
39702025,KANYAMEDHA,39,KISUMU
39702026,KOTETNI,39,KISUMU
39702027,KODIAGA PRISON,39,KISUMU
39702028,KUDHO,39,KISUMU
39702029,TIENG'RE,39,KISUMU
39702030,ANGIRA,39,KISUMU
39702031,KIBOS,39,KISUMU
39702032,KUNYA,39,KISUMU
39702033,MBEME,39,KISUMU
39702034,NYALUNYA,39,KISUMU
39702035,NYAMASARIA,39,KISUMU
39702036,KIREMBE,39,KISUMU
39702037,KOSAWO,39,KISUMU
39702038,KONDELE,39,KISUMU
39702039,EZRA GUMBE,39,KISUMU
39702040,JOEL OMINO,39,KISUMU
39702041,BHAYANI,39,KISUMU
39702042,SIGH SABHA,39,KISUMU
39702043,WANDIEGE,39,KISUMU
39702045,PINOCHIO,39,KISUMU
39702047,JOSANA ACADEMY,39,KISUMU
39702048,KIBOS ROAD ACADEMY,39,KISUMU
39702049,OKORE-OGONDA,39,KISUMU
39702050,USOMA,39,KISUMU
39702051,NAWA,39,KISUMU
39702052,NGEGE,39,KISUMU
39702053,KISIAN,39,KISUMU
39702054,DR. ROBERT OUKO,39,KISUMU
39702055,ST PAUL'S KANYAKWAR,39,KISUMU
39702056,AKINGLI,39,KISUMU
39702057,ALARA,39,KISUMU
39702058,BAR-OGWAL,39,KISUMU
39702059,BAR-UNION,39,KISUMU
39702060,DAGO-KOKORE,39,KISUMU
39702061,DAGO-THIM,39,KISUMU
39702062,GEE,39,KISUMU
39702063,GETA,39,KISUMU
39702064,ORINDE,39,KISUMU
39702065,SIDIKA,39,KISUMU
39702066,THIM-BONDE,39,KISUMU
39702067,WACHARA,39,KISUMU
39702068,YATH RATENG',39,KISUMU
39702069,OGADA,39,KISUMU
39702070,OBEDE,39,KISUMU
39702071,MKENDWA MUSLIM,39,KISUMU
39702072,OGONGO,39,KISUMU
39702073,OBWOLO,39,KISUMU
39702074,ONG'ADI,39,KISUMU
39702075,KIANJA,39,KISUMU
39702076,KINDU R.C.,39,KISUMU
39702077,OKOK,39,KISUMU
39702078,GOT-NYABONDO,39,KISUMU
39702079,ST JOHNS ORIANG',39,KISUMU
39702080,RAE-KAJULU,39,KISUMU
39702081,BUKNA,39,KISUMU
39702082,ALANGO,39,KISUMU
39702083,OBAMBO,39,KISUMU
39702084,NYANG'INJA,39,KISUMU
39702085,SABAKO,39,KISUMU
39702086,ST ALOYS OJOLA,39,KISUMU
39702087,USARI,39,KISUMU
39702088,ONGALO,39,KISUMU
39702089,LISUKA,39,KISUMU
39702090,OGAL,39,KISUMU
39702091,BARA,39,KISUMU
39702092,OYIENGO,39,KISUMU
39702093,NYAWARA,39,KISUMU
39702094,GONGO,39,KISUMU
39702095,KIBWAYI,39,KISUMU
39702096,ROTA,39,KISUMU
39702097,SABEMBE,39,KISUMU
39702098,OSIRI,39,KISUMU
39702099,OFUNYU,39,KISUMU
39702100,OGANGO,39,KISUMU
39702101,RAGUMO,39,KISUMU
39702102,RAE-KANYAIKA,39,KISUMU
39702103,RENJA,39,KISUMU
39702104,ORONGO,39,KISUMU
39702105,NYAIMBO,39,KISUMU
39702106,BUOYE,39,KISUMU
39702107,RWEYA,39,KISUMU
39702108,BUNGU,39,KISUMU
39702109,OBINO,39,KISUMU
39702110,CHIGA,39,KISUMU
39702111,NYAMONGE,39,KISUMU
39702112,AYARO,39,KISUMU
39702113,KADIJU,39,KISUMU
39702114,OMUNG'I,39,KISUMU
39702115,ANYWANG,39,KISUMU
39702116,OKAGO,39,KISUMU
39702117,MAYENYA,39,KISUMU
39702119,CHRIST CHURCH SCHOOL,39,KISUMU
39702120,MANYATTA ARAB,39,KISUMU
39702122,SHADY GARDEN ACADEMY,39,KISUMU
39702124,MATHEW ONDIEK,39,KISUMU
39702125,URADI,39,KISUMU
39702126,JANS ACADEMY,39,KISUMU
39702127,SALEM ACADEMY,39,KISUMU
39702128,MIGOSI S.D.A SCHOOL,39,KISUMU
39702129,OYOLA,39,KISUMU
39702131,COVENANT ACADEMY,39,KISUMU
39702132,GOLDEN ELITE SCHOOL,39,KISUMU
39702133,KISUMU JACARANDA ACADEMY,39,KISUMU
39702134,GREENVIEW ACADEMY,39,KISUMU
39702135,MT CARMEL ACADEMY,39,KISUMU
39702136,M.A JUNIOR SCHOOL,39,KISUMU
39702137,AL-MUUMINUM,39,KISUMU
39702138,ST BRIGITS PREPARATORY,39,KISUMU
39702139,KANYAMONY,39,KISUMU
39702140,BWANDA,39,KISUMU
39702142,JAMAA NURSERY AND PRIMARY,39,KISUMU
39702143,ST PIUS PREPARATORY,39,KISUMU
39702144,ST ANNE'S,39,KISUMU
39702145,LIVING STREAMS,39,KISUMU
39702146,OUR LADY OF GRACE,39,KISUMU
39702147,ST FLORENCE MINI,39,KISUMU
39702148,TEMUDO,39,KISUMU
39702149,DISCIPLES OF MERCY,39,KISUMU
39702150,DUNGA,39,KISUMU
39702151,GOLDEN ELITE PREMIER,39,KISUMU
39702152,PENNSTATE ACAD,39,KISUMU
39702153,ST KEVIN,39,KISUMU
39702154,UPPER HILL ACADEMY MKENDWA,39,KISUMU
39702155,ST. FRANCIS NYAMONGE,39,KISUMU
39702156,KISUMU ELITE,39,KISUMU
39702157,GEORGE SCHOLATICA VIEW,39,KISUMU
39702158,LILI VISION,39,KISUMU
39702159,ST. ELIZABETH,39,KISUMU
39702160,WINAM,39,KISUMU
39713001,ST ANNE AHERO,39,KISUMU
39713002,ANGORO,39,KISUMU
39713003,APONDO,39,KISUMU
39713004,AWASI,39,KISUMU
39713005,AYUCHA,39,KISUMU
39713006,ST CHRISTOPHER AYWEYO,39,KISUMU
39713007,BONDO KACHOLA,39,KISUMU
39713008,BOYA,39,KISUMU
39713009,BUNDE,39,KISUMU
39713010,DISI,39,KISUMU
39713011,GER LIECH,39,KISUMU
39713012,HOLO-ORUCHO,39,KISUMU
39713013,KAGIMBA,39,KISUMU
39713014,KAMUNDA,39,KISUMU
39713015,KANYANGORO,39,KISUMU
39713016,KANYIPOLA,39,KISUMU
39713017,KARANDA,39,KISUMU
39713018,KASUNA,39,KISUMU
39713019,KATOLO,39,KISUMU
39713020,KOCHIENG,39,KISUMU
39713021,KOGWEDHI,39,KISUMU
39713022,KOKUOYO,39,KISUMU
39713023,KOLUNGA,39,KISUMU
39713024,KONIM,39,KISUMU
39713025,KOSIDA,39,KISUMU
39713026,KOWUOR,39,KISUMU
39713027,KUTH AWENDO,39,KISUMU
39713028,LUORA AYWEYO,39,KISUMU
39713029,NYACHODA,39,KISUMU
39713030,NYAKONGO,39,KISUMU
39713031,NYALENDA,39,KISUMU
39713032,NYAMASAO,39,KISUMU
39713033,NYAROMBE,39,KISUMU
39713034,NYOMWARO,39,KISUMU
39713035,OBUGI,39,KISUMU
39713036,OGWEDHI P.A.G,39,KISUMU
39713037,OJERE,39,KISUMU
39713038,OJIENDA,39,KISUMU
39713039,OKANJA,39,KISUMU
39713040,OLASI,39,KISUMU
39713041,OMBAKA,39,KISUMU
39713042,ONJIKO,39,KISUMU
39713043,ONJIKO-KOBONGO,39,KISUMU
39713044,OREN,39,KISUMU
39713045,PALA,39,KISUMU
39713046,SARE,39,KISUMU
39713047,WANG'ANGA,39,KISUMU
39713048,WARADHO,39,KISUMU
39713049,YOGO,39,KISUMU
39713050,OKIRO,39,KISUMU
39713051,EBENE-ZER CHRISTIAN SCHOOL,39,KISUMU
39713052,AKWANYA,39,KISUMU
39713053,MIRINGO,39,KISUMU
39713054,ROSEATE ACADEMY,39,KISUMU
39713055,NEW HAPPY KIDS,39,KISUMU
39713056,SUMMERFIELD ACADEMY,39,KISUMU
39713057,BENARDS'  VISSION SCHOOL,39,KISUMU
39713058,ST AGNES EDUCATIONAL CENTRE,39,KISUMU
39713445,NYANDO PRIVATE,39,KISUMU
39714001,KAJULU,39,KISUMU
39714002,MARIWA,39,KISUMU
39714003,ORANDO,39,KISUMU
39714004,MIRANGA,39,KISUMU
39714005,CHULAIMBO,39,KISUMU
39714006,ELUHOBE,39,KISUMU
39714007,HUMA,39,KISUMU
39714008,KUOYO,39,KISUMU
39714009,MASENO GIRLS BOARDING,39,KISUMU
39714010,MASENO MIXED,39,KISUMU
39714011,LWALA KADAWA,39,KISUMU
39714012,SIANDA,39,KISUMU
39714013,SINYOLO,39,KISUMU
39714014,KITMIKAYI,39,KISUMU
39714015,RATA,39,KISUMU
39714016,MAGWAR,39,KISUMU
39714017,ASOL,39,KISUMU
39714018,RUNDA,39,KISUMU
39714019,NAMETSA,39,KISUMU
39714020,KUOYO KAILA,39,KISUMU
39714021,KOKULO,39,KISUMU
39714022,ST JAMES OLUOWA,39,KISUMU
39714023,BAR-MATHONYE,39,KISUMU
39714024,NDUTA,39,KISUMU
39714025,BAR-ANDINGO,39,KISUMU
39714026,RODI,39,KISUMU
39714027,LUNGA,39,KISUMU
39714028,NYABERA,39,KISUMU
39714029,MASENO SCHOOL FOR DEAF,39,KISUMU
39714030,ATOL,39,KISUMU
39714031,KAMBUDI,39,KISUMU
39714032,OLUTI,39,KISUMU
39714033,GOT ODONGO,39,KISUMU
39714034,KAMAGORE,39,KISUMU
39714035,ABOGE,39,KISUMU
39714036,KAWINO,39,KISUMU
39714037,MALIERA,39,KISUMU
39714038,MBEKA,39,KISUMU
39714039,ONYINJO,39,KISUMU
39714040,SUNGA,39,KISUMU
39714041,MALELA,39,KISUMU
39714042,NYAMOR,39,KISUMU
39714043,NYAMISIRI,39,KISUMU
39714044,OTWERO,39,KISUMU
39714045,ULALO,39,KISUMU
39714046,MBAKA OROMO,39,KISUMU
39714047,OLARE,39,KISUMU
39714048,NG'OP NGESO,39,KISUMU
39714049,KALOKA,39,KISUMU
39714050,SIALA KAILA,39,KISUMU
39714051,NYAGUDA,39,KISUMU
39714052,SANGANYINYA,39,KISUMU
39714053,NYAKUNE,39,KISUMU
39714054,OMBO,39,KISUMU
39714055,OCHOK KADONGO,39,KISUMU
39714056,LANGI,39,KISUMU
39714057,ATOYA,39,KISUMU
39714058,NYAROMBO,39,KISUMU
39714059,DWELE,39,KISUMU
39714060,AGULU,39,KISUMU
39714061,MAWEMBE KODERO,39,KISUMU
39714062,ODOWA,39,KISUMU
39714063,WANDEGA,39,KISUMU
39714064,NYAMBOYO,39,KISUMU
39714065,NYAKONGO,39,KISUMU
39714066,URUDI RATTA,39,KISUMU
39714067,SIMBA GERO,39,KISUMU
39714068,NANGA KOKER,39,KISUMU
39714069,AWANYA,39,KISUMU
39714070,NYADUONG,39,KISUMU
39714071,ARUDE,39,KISUMU
39714072,MARERA,39,KISUMU
39714073,ESIVALU,39,KISUMU
39714074,MASENO EDUCATION CENTRE,39,KISUMU
39714075,MASENO VISION SCHOOL,39,KISUMU
39714076,WONDERLAND ACADEMY LELA,39,KISUMU
39714101,ALWALA,39,KISUMU
39714102,BONDE,39,KISUMU
39714103,DIEMO,39,KISUMU
39714104,NDIRU,39,KISUMU
39714105,NDURU KADERO,39,KISUMU
39714106,MANYWANDA,39,KISUMU
39714107,NGERE,39,KISUMU
39714108,ORUGA,39,KISUMU
39714109,RAPOGI,39,KISUMU
39714110,MAYIEKA,39,KISUMU
39714111,NYAWANGA,39,KISUMU
39714112,ALUNGO,39,KISUMU
39714113,OKUTO,39,KISUMU
39714114,BAR KORWA MIXED,39,KISUMU
39714115,MOI GIRLS BAR KORWA,39,KISUMU
39714116,NGUTU,39,KISUMU
39714117,NYATIGO,39,KISUMU
39714118,JIMO,39,KISUMU
39714119,RERU R.C,39,KISUMU
39714120,NYAMGUN,39,KISUMU
39714121,OMUYA,39,KISUMU
39714122,PITH KABONYO,39,KISUMU
39714123,KORWENJE,39,KISUMU
39714124,KIRINDO,39,KISUMU
39714125,AMI,39,KISUMU
39714126,AKONYA,39,KISUMU
39714127,OTENGA,39,KISUMU
39714128,KINDU,39,KISUMU
39714129,KEYO KODO,39,KISUMU
39714130,KWOYO KOWE,39,KISUMU
39714131,RANEN,39,KISUMU
39714132,OPANDE,39,KISUMU
39714133,KORUMBA,39,KISUMU
39714134,OKODE,39,KISUMU
39714135,AKADO,39,KISUMU
39714136,GUMO,39,KISUMU
39714137,OCHOK,39,KISUMU
39714138,DAGO KANYAGAYA,39,KISUMU
39714139,ADUONG MONGE,39,KISUMU
39714140,KITARE,39,KISUMU
39714141,LIEYE,39,KISUMU
39714142,NYAUNDI,39,KISUMU
39714143,OCHARA,39,KISUMU
39714144,OSEWRE,39,KISUMU
39714145,MIRIERI,39,KISUMU
39714146,RIDORE,39,KISUMU
39714147,RACHILO,39,KISUMU
39714148,MILUGO,39,KISUMU
39714149,ASINO,39,KISUMU
39714151,MAGWAKO,39,KISUMU
39714152,KAMONYE,39,KISUMU
39714154,JONYO,39,KISUMU
39714155,OMORE,39,KISUMU
39714156,PITH KOCHIEL,39,KISUMU
39714157,OBOLA,39,KISUMU
39714158,ODIENYA KAGAYI,39,KISUMU
39714159,ANYANGA,39,KISUMU
39714160,RABONGI,39,KISUMU
39714161,OJOLLA KADERO,39,KISUMU
39714162,ABOL,39,KISUMU
39714163,PAP OTHANY,39,KISUMU
39714164,OGONA KADERO,39,KISUMU
39714165,NYALIK,39,KISUMU
39714166,GOT AGULU,39,KISUMU
39714167,ST JAMES ACADEMY,39,KISUMU
39733101,ADU BLOSSOM ACAD,39,KISUMU
39733102,AKADO,39,KISUMU
39733103,ASAWO,39,KISUMU
39733104,BUGO,39,KISUMU
39733105,BUR KAMWANA,39,KISUMU
39733106,BWAJA,39,KISUMU
39733107,CHERWA,39,KISUMU
39733108,FAITH BAPTIST ACADEMY,39,KISUMU
39733109,GOT-ONYUONGO,39,KISUMU
39733110,KABUYA,39,KISUMU
39733111,KACHAN,39,KISUMU
39733112,KAGWEL,39,KISUMU
39733113,KANDIEGE,39,KISUMU
39733114,KANYALWAL,39,KISUMU
39733115,KANYATENG,39,KISUMU
39733116,KASAWO,39,KISUMU
39733117,KATITO AMANI ACADEMY,39,KISUMU
39733118,KATITO JUNIOR ACADEMY,39,KISUMU
39733119,KAWILI,39,KISUMU
39733120,KINSTAR SCHOOL-PAP-ONDITI,39,KISUMU
39733121,KOBETO,39,KISUMU
39733122,KODUM,39,KISUMU
39733123,KOKUNGU,39,KISUMU
39733124,KONDITI,39,KISUMU
39733125,KOWIRE,39,KISUMU
39733126,KUSA,39,KISUMU
39733127,LISANA,39,KISUMU
39733128,MAGUNGA,39,KISUMU
39733129,MARABA,39,KISUMU
39733130,MORO,39,KISUMU
39733131,MICHURA,39,KISUMU
39733132,MIRUKA,39,KISUMU
39733133,NDORI R.C,39,KISUMU
39733134,NDUGA,39,KISUMU
39733135,NGOMO,39,KISUMU
39733136,NYABOLA,39,KISUMU
39733137,NYAKSURE,39,KISUMU
39733138,NYALUNYA,39,KISUMU
39733139,NYAMARUMBE,39,KISUMU
39733140,OBINGO,39,KISUMU
39733141,OBUON,39,KISUMU
39733142,OBUGI NAM,39,KISUMU
39733143,OCHWADO,39,KISUMU
39733144,OGILO KOMULO,39,KISUMU
39733145,OLEMBO,39,KISUMU
39733146,OLWALO,39,KISUMU
39733147,ONYUONGO,39,KISUMU
39733148,OREMO,39,KISUMU
39733149,PAPLISANA,39,KISUMU
39733150,PAWTENGE,39,KISUMU
39733151,PEDO,39,KISUMU
39733152,RAE,39,KISUMU
39733153,RAE MIXED,39,KISUMU
39733154,RAGEN A.I.C,39,KISUMU
39733155,RAGEN M.H.M,39,KISUMU
39733156,RARIEDA KOKECH,39,KISUMU
39733157,SIGOTI,39,KISUMU
39733158,ST ALOY'S GEM,39,KISUMU
39733159,ST CORNEL'S COMPLEX,39,KISUMU
39733160,ST PETER'S KOGOLA,39,KISUMU
39733161,ST PHILIP'S PREPARATORY,39,KISUMU
39733162,THURGEM,39,KISUMU
39733163,TULU,39,KISUMU
39733164,URUDI,39,KISUMU
39733165,WASARE,39,KISUMU
39733166,WENWA,39,KISUMU
39733167,HEART TO CARE ED.CENTRE,39,KISUMU
39733180,NYAKACH PRIVATE,39,KISUMU
39733201,ACHEGO,39,KISUMU
39733202,ACHINGURE,39,KISUMU
39733203,AGAI,39,KISUMU
39733204,ANDINGO BWARE,39,KISUMU
39733205,APOKO,39,KISUMU
39733206,BAR KAWARINDA,39,KISUMU
39733207,BODI,39,KISUMU
39733208,BUNGUMERI,39,KISUMU
39733209,BURKAMACH,39,KISUMU
39733210,CHACHI,39,KISUMU
39733211,DIRUBI,39,KISUMU
39733213,GULMAEMBE,39,KISUMU
39733214,GUU,39,KISUMU
39733215,HOLO,39,KISUMU
39733216,INNIS EDUCATIONAL CENTRE,39,KISUMU
39733217,KABETE,39,KISUMU
39733218,KABONDO,39,KISUMU
39733219,KEYO-NYADUNDO,39,KISUMU
39733220,KIBWON,39,KISUMU
39733221,LWANDA,39,KISUMU
39733222,MIRIU,39,KISUMU
39733223,NAKI,39,KISUMU
39733224,NDORI B.C,39,KISUMU
39733225,NGEGE,39,KISUMU
39733226,NGOPE,39,KISUMU
39733227,NYABONDO B.B,39,KISUMU
39733228,NYABONDO DAY,39,KISUMU
39733229,NYABONDO G.B,39,KISUMU
39733230,NYABONDO MIXED,39,KISUMU
39733231,NYAGWENO,39,KISUMU
39733232,NYAKACH MIXED,39,KISUMU
39733233,NYALNG'ANYA,39,KISUMU
39733234,NYAMARIMBA,39,KISUMU
39733235,OBOCH,39,KISUMU
39733236,OBUORA,39,KISUMU
39733237,OCHOL,39,KISUMU
39733238,ODHONG',39,KISUMU
39733239,OGEKA,39,KISUMU
39733240,OLWA,39,KISUMU
39733241,ONG'IELORE,39,KISUMU
39733242,OROBI,39,KISUMU
39733243,OTHITH,39,KISUMU
39733244,PAP-NDEGE,39,KISUMU
39733245,PUNDO,39,KISUMU
39733246,RADIENYA,39,KISUMU
39733247,RAKWARO,39,KISUMU
39733248,RAMULA ODOWA,39,KISUMU
39733249,SAKA,39,KISUMU
39733250,SIANY,39,KISUMU
39733251,SOKO,39,KISUMU
39733252,SONDU LIFE SHINE,39,KISUMU
39733253,SONDU UNION,39,KISUMU
39733254,ST HILLARY KAJIMBO,39,KISUMU
39733255,ST MARTIN DEPPORES C. PRY,39,KISUMU
39733256,ST. REGINA APONDE PRI,39,KISUMU
39733258,JOE SHINERS PRIMARY,39,KISUMU
39733301,ABWAO,39,KISUMU
39733302,ST JEROMO,39,KISUMU
39733303,ANDING'O OPANGA,39,KISUMU
39733304,AOMO,39,KISUMU
39733305,APONDO KASAYE,39,KISUMU
39733306,BALA,39,KISUMU
39733307,KAMTUDI,39,KISUMU
39733308,KOBONG'O,39,KISUMU
39733309,MBORA,39,KISUMU
39733310,MBUGRA,39,KISUMU
39733311,NYADERO,39,KISUMU
39733312,NYADINA,39,KISUMU
39733313,NYAKWERE,39,KISUMU
39733314,NYAMANYINGA,39,KISUMU
39733315,NYAWALO,39,KISUMU
39733316,NYONG'ONG'A,39,KISUMU
39733317,OMBUGO,39,KISUMU
39733318,ONEGO,39,KISUMU
39733319,ONWAN'GO,39,KISUMU
39733320,ST MAIREAD ORIANG,39,KISUMU
39733321,OTHO ABWAO,39,KISUMU
39733322,RACHIER,39,KISUMU
39733323,SANGO BURU,39,KISUMU
39733324,SANG'ORO,39,KISUMU
39733325,OBANDA,39,KISUMU
39733326,ST PATRICK'S OBANGE,39,KISUMU
39733327,ST THERESA'S GIRLS,39,KISUMU
39733328,THURDIBUORO,39,KISUMU
39733329,SHINERS EDUC. CENTRE,39,KISUMU
39733330,SANG'ORO PEACE KIDS HUM ACADEMY,39,KISUMU
39734001,ACHEGO,39,KISUMU
39734002,ACHUODHO,39,KISUMU
39734004,AMILO,39,KISUMU
39734005,ANGOGO,39,KISUMU
39734006,AWASI HILLS VIEW,39,KISUMU
39734007,BACHO,39,KISUMU
39734008,BISHOP OKOTH,39,KISUMU
39734009,CHEMELIL ADVENTIST SCHOOL,39,KISUMU
39734010,CHEMELIL BI,39,KISUMU
39734011,CHEMELIL FACTORY,39,KISUMU
39734012,CHEMELIL SUGAR,39,KISUMU
39734013,CHEPTUIYET,39,KISUMU
39734014,GOD ABUORO,39,KISUMU
39734015,GOD NYITHINDO,39,KISUMU
39734016,GOT RUKE,39,KISUMU
39734017,GUL,39,KISUMU
39734018,HOMALIME,39,KISUMU
39734020,JABER,39,KISUMU
39734021,KANDEGE,39,KISUMU
39734022,KANG'O,39,KISUMU
39734023,KEYO,39,KISUMU
39734024,KIBIGORI PRIMARY,39,KISUMU
39734025,KIBIGORI RAILWAYS,39,KISUMU
39734026,KIGOCHE,39,KISUMU
39734027,KIPTURI,39,KISUMU
39734028,KODHIAMBO,39,KISUMU
39734029,KOLANG,39,KISUMU
39734030,KORE,39,KISUMU
39734031,KORU,39,KISUMU
39734032,KORU TOWNSHIP,39,KISUMU
39734035,LWALA,39,KISUMU
39734036,MAGARE,39,KISUMU
39734037,MAKINDU,39,KISUMU
39734038,MAREGA,39,KISUMU
39734039,MARIWA,39,KISUMU
39734040,MASARA,39,KISUMU
39734041,MASHAMBANI,39,KISUMU
39734042,MENARA,39,KISUMU
39734043,MIKIRIA,39,KISUMU
39734044,MILENYE,39,KISUMU
39734045,MINYANGE,39,KISUMU
39734046,MITANDO,39,KISUMU
39734047,MUHORONI,39,KISUMU
39734048,MUHORONI FACTORY,39,KISUMU
39734049,MUHORONI TOWNSHIP,39,KISUMU
39734050,MUTWALA,39,KISUMU
39734051,NG'ENY,39,KISUMU
39734052,NGERE KAGORO,39,KISUMU
39734053,NGITI PRY SCHOOL,39,KISUMU
39734054,NYADUNDO,39,KISUMU
39734055,NYAKOKO,39,KISUMU
39734056,NYAKUNGURU,39,KISUMU
39734057,NYALENYA,39,KISUMU
39734058,NYANDO,39,KISUMU
39734059,NYANG'OMA,39,KISUMU
39734060,NYANGORE,39,KISUMU
39734061,NYANGOTO,39,KISUMU
39734062,NYARENDA,39,KISUMU
39734063,NYATAO,39,KISUMU
39734064,OBAGO,39,KISUMU
39734065,OBIAYO,39,KISUMU
39734066,OBUMBA,39,KISUMU
39734067,ODUWO,39,KISUMU
39734068,OGEN,39,KISUMU
39734069,OGILO,39,KISUMU
39734070,OGWEDHI,39,KISUMU
39734071,OGWODO,39,KISUMU
39734072,OKWACH,39,KISUMU
39734073,OLIKOLIERO,39,KISUMU
39734074,OMANYI,39,KISUMU
39734075,OMBEYI,39,KISUMU
39734076,ONENO-NAM,39,KISUMU
39734077,ORAGO,39,KISUMU
39734078,ORENGE,39,KISUMU
39734079,OROBA,39,KISUMU
39734080,OSEMBE,39,KISUMU
39734081,OSENG'TETI,39,KISUMU
39734082,OSIRI MIGERE,39,KISUMU
39734083,OYANI,39,KISUMU
39734084,PAWTENG',39,KISUMU
39734085,RAMULA,39,KISUMU
39734086,RANG'OMBE,39,KISUMU
39734087,SANDA PRIMARY,39,KISUMU
39734088,SANG'AYO,39,KISUMU
39734089,SAUSET,39,KISUMU
39734091,SIMBI LUORA,39,KISUMU
39734092,SONGHOR,39,KISUMU
39734093,MUHORONI SUCCESS,39,KISUMU
39734095,CHEMILIL SMART KIDS,39,KISUMU
39734101,WAGAI,39,KISUMU
39734102,NYABOLA WAMBI,39,KISUMU
39734103,KILITI,39,KISUMU
39734104,WAWARE,39,KISUMU
39734105,YAGO,39,KISUMU
39734106,YAWO,39,KISUMU
39734107,MUHORONI FURAHA PRIMARY,39,KISUMU
39734195,ST JOSEPHS NGULA,39,KISUMU
39734196,TAMU,39,KISUMU
39734197,TAMU CENTRAL,39,KISUMU
39734198,THURBIE,39,KISUMU
39734199,TONDE,39,KISUMU
39734415,EBENEZER KODAA,39,KISUMU
39734509,LEGETET  HILL SCHOOL,39,KISUMU
40703101,KISII,40,KISII
40703102,NYANCHWA MIXED,40,KISII
40703103,GETEMBE,40,KISII
40703104,ST MARYS G NYABURURU,40,KISII
40703105,ST JOSEPHS NYABURURU,40,KISII
40703106,NYAMBERA D.O.K,40,KISII
40703107,NYAMAGE D.O.K,40,KISII
40703108,NYAMOKENYE D.O.K.,40,KISII
40703109,NYAURA D E B,40,KISII
40703110,MOSANDO S.D.A.,40,KISII
40703111,JOGOO S.A,40,KISII
40703112,KIONGONGI DOK 11,40,KISII
40703113,KIOMAKONDO D.O.K,40,KISII
40703114,KIAMWASI D.O.K,40,KISII
40703115,NYANKONGO D.O.K,40,KISII
40703116,KIAMABUNDU,40,KISII
