SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
MATULANI,344110,40,50.3,51.05,0.0,55.1,55.45,52.7,264.6,178,6869,LOWER YATTA,18335310,18,MAKUENI
MATULO FYM,613106,72,45.27,44.0,0.0,46.98,44.9,48.23,229.38,460,14339,BUNGOMA EAST,36613106,36,BUNGOMA
MATULO R.C.,613107,51,53.17,54.23,0.0,52.05,52.74,53.43,265.62,149,6672,BUNGOMA EAST,36613107,36,BUNGOMA
MATUMBAI S.A,606132,20,34.3,37.0,0.0,36.95,33.8,36.15,178.2,362,20632,TESO NORTH,35606132,35,BUSIA
MATUMBEI,529211,47,50.12,56.19,0.0,54.93,55.27,52.36,268.87,122,6048,KWANZA,23529211,23,TRANSNZOIA
MATUMBI,109415,34,35.58,52.44,0.0,44.67,52.05,49.38,234.12,111,13323,KINANGO,2109415,2,KWALE
MATUMBUFU BAPTIST,602150,47,49.48,49.48,0.0,52.17,48.4,53.82,253.35,228,9176,BUNGOMA SOUTH,36602150,36,BUNGOMA
MATUNDA,225112,60,37.05,39.73,0.0,42.13,34.6,33.3,186.81,386,20180,MIRANGINE,7225112,7,NYANDARUA
MATUNDA,225112,60,37.05,39.73,0.0,42.13,34.6,33.3,186.81,386,20180,MIRANGINE,11233123,11,KIAMBU
MATUNDA,225112,60,37.05,39.73,0.0,42.13,34.6,33.3,186.81,386,20180,MIRANGINE,26509154,26,UASIN GISHU
MATUNDA,225112,60,37.05,39.73,0.0,42.13,34.6,33.3,186.81,386,20180,MIRANGINE,27565336,27,NAKURU
MATUNDA,225112,60,37.05,39.73,0.0,42.13,34.6,33.3,186.81,386,20180,MIRANGINE,37631206,37,KAKAMEGA
MATUNDA,233223,64,50.5,54.06,0.0,48.51,48.64,50.18,251.89,341,9508,THIKA EAST,7225112,7,NYANDARUA
MATUNDA,233223,64,50.5,54.06,0.0,48.51,48.64,50.18,251.89,341,9508,THIKA EAST,11233123,11,KIAMBU
MATUNDA,233223,64,50.5,54.06,0.0,48.51,48.64,50.18,251.89,341,9508,THIKA EAST,26509154,26,UASIN GISHU
MATUNDA,233223,64,50.5,54.06,0.0,48.51,48.64,50.18,251.89,341,9508,THIKA EAST,27565336,27,NAKURU
MATUNDA,233223,64,50.5,54.06,0.0,48.51,48.64,50.18,251.89,341,9508,THIKA EAST,37631206,37,KAKAMEGA
MATUNDA,509154,76,49.59,53.03,0.0,43.11,43.67,46.63,236.03,405,12901,ELDORET WEST,7225112,7,NYANDARUA
MATUNDA,509154,76,49.59,53.03,0.0,43.11,43.67,46.63,236.03,405,12901,ELDORET WEST,11233123,11,KIAMBU
MATUNDA,509154,76,49.59,53.03,0.0,43.11,43.67,46.63,236.03,405,12901,ELDORET WEST,26509154,26,UASIN GISHU
MATUNDA,509154,76,49.59,53.03,0.0,43.11,43.67,46.63,236.03,405,12901,ELDORET WEST,27565336,27,NAKURU
MATUNDA,509154,76,49.59,53.03,0.0,43.11,43.67,46.63,236.03,405,12901,ELDORET WEST,37631206,37,KAKAMEGA
MATUNDA,565336,23,42.21,42.43,0.0,45.43,40.39,48.73,219.19,521,16282,KURESOI,7225112,7,NYANDARUA
MATUNDA,565336,23,42.21,42.43,0.0,45.43,40.39,48.73,219.19,521,16282,KURESOI,11233123,11,KIAMBU
MATUNDA,565336,23,42.21,42.43,0.0,45.43,40.39,48.73,219.19,521,16282,KURESOI,26509154,26,UASIN GISHU
MATUNDA,565336,23,42.21,42.43,0.0,45.43,40.39,48.73,219.19,521,16282,KURESOI,27565336,27,NAKURU
MATUNDA,565336,23,42.21,42.43,0.0,45.43,40.39,48.73,219.19,521,16282,KURESOI,37631206,37,KAKAMEGA
MATUNDA,607306,114,54.03,56.98,0.0,52.78,52.56,56.96,273.31,206,5313,LUGARI,7225112,7,NYANDARUA
MATUNDA,607306,114,54.03,56.98,0.0,52.78,52.56,56.96,273.31,206,5313,LUGARI,11233123,11,KIAMBU
MATUNDA,607306,114,54.03,56.98,0.0,52.78,52.56,56.96,273.31,206,5313,LUGARI,26509154,26,UASIN GISHU
MATUNDA,607306,114,54.03,56.98,0.0,52.78,52.56,56.96,273.31,206,5313,LUGARI,27565336,27,NAKURU
MATUNDA,607306,114,54.03,56.98,0.0,52.78,52.56,56.96,273.31,206,5313,LUGARI,37631206,37,KAKAMEGA
MATUNDA GRAMMAR,522547,20,79.05,77.05,0.0,76.85,72.95,70.75,376.65,3,37,BURETI,28522547,28,KERICHO
MATUNDA HIGHWAY,607318,31,57.67,58.29,0.0,62.38,58.9,56.45,293.69,109,2894,LUGARI,37631218,37,KAKAMEGA
MATUNDA PAROCHIAL,601338,34,56.85,66.88,0.0,61.64,58.73,63.52,307.62,22,1971,BUSIA,35629138,35,BUSIA
MATUNDU,332223,14,47.21,46.57,0.0,55.71,56.28,58.14,263.91,186,7024,MUTITO,13332223,13,KITUI
MATUNDU,332223,14,47.21,46.57,0.0,55.71,56.28,58.14,263.91,186,7024,MUTITO,37615029,37,KAKAMEGA
MATUNDU,615029,36,44.08,46.75,0.0,43.72,46.77,47.16,228.48,639,14511,KAKAMEGA SOUTH,13332223,13,KITUI
MATUNDU,615029,36,44.08,46.75,0.0,43.72,46.77,47.16,228.48,639,14511,KAKAMEGA SOUTH,37615029,37,KAKAMEGA
MATUNDURA,209113,28,53.35,50.5,0.0,57.39,51.92,51.53,264.69,130,6852,NYANDARUA SOUTH,7209113,7,NYANDARUA
MATUNGEN,559213,38,51.73,58.55,0.0,63.05,63.42,61.71,298.46,36,2558,KEIYO SOUTH,34559213,34,ELGEYO MARAKWET
MATUNGU S.D.A,627125,50,54.66,71.98,0.0,50.52,64.74,65.1,307.0,69,2005,MATUNGU,37627125,37,KAKAMEGA
MATUNGU SP NEEDS,627154,19,33.57,49.36,0.0,32.47,40.89,38.78,195.07,775,19515,MATUNGU,,,
MATUNGULU,316125,59,50.61,52.61,0.0,52.72,48.25,53.33,257.52,322,8277,KANGUNDO,,,
MATUNGULU D.E.B,345101,54,56.83,58.61,0.0,51.24,51.68,50.96,269.32,215,5975,MATUNGULU,,,
MATUNGULU ESTATE,345307,10,31.7,42.0,0.0,33.6,33.4,33.6,174.3,849,20787,MATUNGULU,12345307,12,MACHAKOS
MATUNGWA ACADEMY,323329,94,59.48,60.84,0.0,57.7,58.75,59.0,295.77,94,2735,MBOONI WEST,18323329,18,MAKUENI
MATUNTU,308147,15,51.46,52.33,0.0,40.66,47.66,45.46,237.57,186,12584,MERU SOUTH,19308147,19,THARAKANITHI
MATUNWA,720119,20,40.3,45.6,0.0,42.4,40.45,33.5,202.25,374,18827,BORABU,43720119,43,NYAMIRA
MATUNWA D E B,703305,33,44.06,45.63,0.0,44.87,44.63,46.63,225.82,421,15031,KISII CENTRAL,40703305,40,KISII
MATURA,214106,82,48.82,43.68,0.0,50.93,42.98,42.03,228.44,243,14516,NYANDARUA WEST,7214106,7,NYANDARUA
MATURU,624014,52,47.57,50.28,0.0,49.69,46.94,46.67,241.15,514,11810,MATETE,37624014,37,KAKAMEGA
MATUTO,219216,25,51.88,51.72,0.0,54.0,53.72,49.56,260.88,183,7594,MUKURWEINI,8219216,8,NYERI
MATUTU,324126,28,46.14,44.6,0.0,46.25,49.1,44.92,231.01,766,13986,NZAUI,18324126,18,MAKUENI
MATUTU ADVENTIST MIXED SC,720157,14,47.14,51.71,0.0,42.42,43.07,40.71,225.05,252,15198,BORABU,,,
MATUTU P.A.G,715139,16,47.5,41.93,0.0,56.81,53.12,46.06,245.42,151,10910,MASABA NORTH,43715139,43,NYAMIRA
MATUU,314168,24,47.83,48.79,0.0,52.12,51.66,53.37,253.77,365,9086,MWALA,12314168,12,MACHAKOS
MATUU DELIGHT ACADEMY,315162,5,32.8,33.8,0.0,29.8,35.8,35.2,167.4,858,21010,YATTA,,,
MATUU ESTATE,345405,45,52.6,58.68,0.0,52.48,47.06,44.51,255.33,347,8754,MATUNGULU,12345405,12,MACHAKOS
MATUU HGM,315157,49,63.02,62.26,0.0,63.83,60.18,60.87,310.16,54,1843,YATTA,12315157,12,MACHAKOS
MATUURU,334231,21,39.61,40.09,0.0,36.23,38.52,36.57,191.02,646,19869,BUURI,15334231,15,MERU
MATWIKU,336214,19,54.52,54.84,0.0,60.47,56.68,60.73,287.24,156,3468,KILUNGU,18336214,18,MAKUENI
MAU,565109,57,46.03,52.54,0.0,50.29,51.63,49.35,249.84,273,9982,KURESOI,27565109,27,NAKURU
MAU NAROK,564402,55,39.45,40.65,0.0,42.45,40.41,39.98,202.94,635,18739,NJORO,27564402,27,NAKURU
MAU TEA,539261,23,58.6,50.13,0.0,49.86,52.43,50.86,261.88,158,7388,KIPKELION,28539261,28,KERICHO
MAU WEST HILLS ACADEMY,565241,11,64.54,59.54,0.0,65.18,65.9,71.0,326.16,66,1111,KURESOI,,,
MAU-SUMMIT,565111,51,40.7,52.78,0.0,39.41,37.25,39.62,209.76,596,17809,KURESOI,27565111,27,NAKURU
MAUA,309204,74,44.98,49.04,0.0,38.68,41.1,44.5,218.3,490,16426,IGEMBE SOUTH,5112127,5,TANA RIVER
MAUA,309204,74,44.98,49.04,0.0,38.68,41.1,44.5,218.3,490,16426,IGEMBE SOUTH,15309204,15,MERU
MAUA,309204,74,44.98,49.04,0.0,38.68,41.1,44.5,218.3,490,16426,IGEMBE SOUTH,20409015,20,NAIROBI
MAUA,309204,74,44.98,49.04,0.0,38.68,41.1,44.5,218.3,490,16426,IGEMBE SOUTH,26534174,26,UASIN GISHU
MAUA,309204,74,44.98,49.04,0.0,38.68,41.1,44.5,218.3,490,16426,IGEMBE SOUTH,27537207,27,NAKURU
MAUA,401263,80,47.58,46.45,0.0,37.47,35.52,44.03,211.05,597,17618,Nairobi,5112127,5,TANA RIVER
MAUA,401263,80,47.58,46.45,0.0,37.47,35.52,44.03,211.05,597,17618,Nairobi,15309204,15,MERU
MAUA,401263,80,47.58,46.45,0.0,37.47,35.52,44.03,211.05,597,17618,Nairobi,20409015,20,NAIROBI
MAUA,401263,80,47.58,46.45,0.0,37.47,35.52,44.03,211.05,597,17618,Nairobi,26534174,26,UASIN GISHU
MAUA,401263,80,47.58,46.45,0.0,37.47,35.52,44.03,211.05,597,17618,Nairobi,27537207,27,NAKURU
MAUA,534174,23,53.69,55.3,0.0,58.47,61.0,60.47,288.93,135,3321,ELDORET EAST,5112127,5,TANA RIVER
MAUA,534174,23,53.69,55.3,0.0,58.47,61.0,60.47,288.93,135,3321,ELDORET EAST,15309204,15,MERU
MAUA,534174,23,53.69,55.3,0.0,58.47,61.0,60.47,288.93,135,3321,ELDORET EAST,20409015,20,NAIROBI
MAUA,534174,23,53.69,55.3,0.0,58.47,61.0,60.47,288.93,135,3321,ELDORET EAST,26534174,26,UASIN GISHU
MAUA,534174,23,53.69,55.3,0.0,58.47,61.0,60.47,288.93,135,3321,ELDORET EAST,27537207,27,NAKURU
MAUA,537407,74,55.79,52.02,0.0,50.37,54.55,52.9,265.63,201,6670,NAIVASHA,5112127,5,TANA RIVER
MAUA,537407,74,55.79,52.02,0.0,50.37,54.55,52.9,265.63,201,6670,NAIVASHA,15309204,15,MERU
MAUA,537407,74,55.79,52.02,0.0,50.37,54.55,52.9,265.63,201,6670,NAIVASHA,20409015,20,NAIROBI
MAUA,537407,74,55.79,52.02,0.0,50.37,54.55,52.9,265.63,201,6670,NAIVASHA,26534174,26,UASIN GISHU
MAUA,537407,74,55.79,52.02,0.0,50.37,54.55,52.9,265.63,201,6670,NAIVASHA,27537207,27,NAKURU
MAUA JUNIOR,309221,16,66.87,60.87,0.0,62.81,59.68,64.31,314.54,56,1628,IGEMBE SOUTH,15309221,15,MERU
MAUCHE,564309,26,34.65,43.84,0.0,39.53,42.61,42.88,203.51,631,18667,NJORO,27564309,27,NAKURU
MAUGO,704108,14,47.57,32.5,0.0,50.64,52.21,42.5,225.42,626,15116,HOMA BAY,41704108,41,HOMA BAY
MAUGO,704108,14,47.57,32.5,0.0,50.64,52.21,42.5,225.42,626,15116,HOMA BAY,42721249,42,SIAYA
MAUGO,721249,27,53.96,39.22,0.0,52.55,64.18,57.66,267.57,183,6293,RARIEDA,41704108,41,HOMA BAY
MAUGO,721249,27,53.96,39.22,0.0,52.55,64.18,57.66,267.57,183,6293,RARIEDA,42721249,42,SIAYA
MAUKO DEB,623109,25,52.28,54.08,0.0,51.36,49.96,52.2,259.88,175,7774,BUTULA,35623109,35,BUSIA
MAUMBA,324321,25,39.76,41.52,0.0,49.64,46.64,46.16,223.72,804,15467,NZAUI,18324321,18,MAKUENI
MAUNA,725246,40,57.45,44.32,0.0,52.8,47.77,54.47,256.81,285,8427,UGENYA,42725235,42,SIAYA
MAUNA,725246,40,57.45,44.32,0.0,52.8,47.77,54.47,256.81,285,8427,UGENYA,42738146,42,SIAYA
MAUNA,725335,16,44.56,35.0,0.0,48.81,51.75,49.75,229.87,497,14236,UGENYA,42725235,42,SIAYA
MAUNA,725335,16,44.56,35.0,0.0,48.81,51.75,49.75,229.87,497,14236,UGENYA,42738146,42,SIAYA
MAUNGU,624026,21,42.85,51.04,0.0,50.66,46.8,47.28,238.63,542,12359,MATETE,37624026,37,KAKAMEGA
MAUNGUJA,106304,109,31.4,39.72,0.0,38.44,35.9,32.16,177.62,270,20662,MOMBASA,3106304,3,MOMBASA
MAUSA,546507,17,40.17,32.23,0.0,48.11,51.88,46.94,219.33,340,16261,NAROK SOUTH,32546507,32,NAROK
MAUTA,730204,7,55.42,50.57,0.0,67.42,66.28,65.0,304.69,40,2143,MBITA,41730204,41,HOMA BAY
MAUTHINI,342134,8,40.25,49.75,0.0,49.0,47.12,42.12,228.24,221,14566,THARAKA NORTH,19342134,19,THARAKANITHI
MAUTINI,326220,18,43.66,43.94,0.0,42.83,51.61,49.5,231.54,210,13889,MAARA,19326220,19,THARAKANITHI
MAUTUMA D.E.B,607104,55,44.54,51.3,0.0,44.89,42.07,48.23,231.03,613,13983,LUGARI,,,
MAUUMI,324334,26,49.8,52.92,0.0,56.07,52.73,50.03,261.55,462,7464,NZAUI,18324334,18,MAKUENI
MAVIA,317204,15,37.86,53.8,0.0,49.0,49.06,45.73,235.45,479,13032,MUTOMO,13357104,13,KITUI
MAVIA MAIU,343372,16,50.0,54.62,0.0,49.75,45.62,49.93,249.92,417,9963,MASINGA,12343070,12,MACHAKOS
MAVIAMEU,307323,17,45.05,44.76,0.0,47.88,47.88,48.76,234.33,735,13258,MAKUENI,18307323,18,MAKUENI
MAVIANI,307140,14,60.14,48.92,0.0,57.28,56.42,59.21,281.97,199,4071,MAKUENI,14341408,14,EMBU
MAVIANI,307140,14,60.14,48.92,0.0,57.28,56.42,59.21,281.97,199,4071,MAKUENI,18346163,18,MAKUENI
MAVIANI,341408,20,53.85,57.05,0.0,55.95,48.5,52.9,268.25,112,6170,MBEERE SOUTH,14341408,14,EMBU
MAVIANI,341408,20,53.85,57.05,0.0,55.95,48.5,52.9,268.25,112,6170,MBEERE SOUTH,18346163,18,MAKUENI
MAVIAUME,324308,19,49.1,49.63,0.0,60.68,49.1,54.89,263.4,437,7101,NZAUI,18324308,18,MAKUENI
MAVINDINI,302245,30,46.56,55.86,0.0,50.76,49.66,47.56,250.4,314,9849,KITUI CENTRAL,12314130,12,MACHAKOS
MAVINDINI,302245,30,46.56,55.86,0.0,50.76,49.66,47.56,250.4,314,9849,KITUI CENTRAL,13353304,13,KITUI
MAVINDINI,302245,30,46.56,55.86,0.0,50.76,49.66,47.56,250.4,314,9849,KITUI CENTRAL,18325168,18,MAKUENI
MAVINDINI,302245,30,46.56,55.86,0.0,50.76,49.66,47.56,250.4,314,9849,KITUI CENTRAL,18335309,18,MAKUENI
MAVINDINI,314130,15,46.06,48.06,0.0,55.06,49.26,49.93,248.37,435,10315,MWALA,12314130,12,MACHAKOS
MAVINDINI,314130,15,46.06,48.06,0.0,55.06,49.26,49.93,248.37,435,10315,MWALA,13353304,13,KITUI
MAVINDINI,314130,15,46.06,48.06,0.0,55.06,49.26,49.93,248.37,435,10315,MWALA,18325168,18,MAKUENI
MAVINDINI,314130,15,46.06,48.06,0.0,55.06,49.26,49.93,248.37,435,10315,MWALA,18335309,18,MAKUENI
MAVINDINI,325168,16,51.62,44.81,0.0,53.18,56.81,51.37,257.79,509,8214,KIBWEZI,12314130,12,MACHAKOS
MAVINDINI,325168,16,51.62,44.81,0.0,53.18,56.81,51.37,257.79,509,8214,KIBWEZI,13353304,13,KITUI
MAVINDINI,325168,16,51.62,44.81,0.0,53.18,56.81,51.37,257.79,509,8214,KIBWEZI,18325168,18,MAKUENI
MAVINDINI,325168,16,51.62,44.81,0.0,53.18,56.81,51.37,257.79,509,8214,KIBWEZI,18335309,18,MAKUENI
MAVINDINI,335309,34,48.5,46.38,0.0,49.05,52.88,50.67,247.48,631,10490,KATHONZWENI,12314130,12,MACHAKOS
MAVINDINI,335309,34,48.5,46.38,0.0,49.05,52.88,50.67,247.48,631,10490,KATHONZWENI,13353304,13,KITUI
MAVINDINI,335309,34,48.5,46.38,0.0,49.05,52.88,50.67,247.48,631,10490,KATHONZWENI,18325168,18,MAKUENI
MAVINDINI,335309,34,48.5,46.38,0.0,49.05,52.88,50.67,247.48,631,10490,KATHONZWENI,18335309,18,MAKUENI
MAVINDU,323305,49,48.67,45.08,0.0,46.71,45.63,45.51,231.6,763,13872,MBOONI WEST,18323305,18,MAKUENI
MAVIRIVIRINI,109406,77,31.55,49.77,0.0,42.53,39.83,39.01,202.69,215,18777,KINANGO,2109406,2,KWALE
MAVITINI,314151,5,44.8,51.4,0.0,44.4,47.4,40.4,228.4,609,14528,MWALA,12314151,12,MACHAKOS
MAVITINI,314151,5,44.8,51.4,0.0,44.4,47.4,40.4,228.4,609,14528,MWALA,18346146,18,MAKUENI
MAVITINI,346146,30,50.33,52.36,0.0,41.0,43.13,40.86,227.68,786,14663,MBOONI EAST,12314151,12,MACHAKOS
MAVITINI,346146,30,50.33,52.36,0.0,41.0,43.13,40.86,227.68,786,14663,MBOONI EAST,18346146,18,MAKUENI
MAVOLONI,315119,16,57.43,56.87,0.0,60.37,60.43,52.43,287.53,109,3444,YATTA,12315119,12,MACHAKOS
MAVUENI,102208,64,33.25,48.64,0.0,42.12,40.7,34.68,199.39,344,19131,KILIFI,4102208,4,KILIFI
MAVUI,339212,29,38.0,38.82,0.0,45.62,49.06,45.62,217.12,675,16651,MWINGI WEST,13339212,13,KITUI
MAVUNI,339229,21,53.85,55.14,0.0,49.33,52.14,52.19,262.65,194,7239,MWINGI WEST,13339229,13,KITUI
MAVUNO COMPLEX,732251,10,48.5,52.5,0.0,48.5,45.5,45.0,240.0,300,12071,NYAMACHE,,,
MAVUSI,614405,39,49.05,45.53,0.0,55.15,55.12,51.69,256.54,354,8475,KAKAMEGA NORTH,37614405,37,KAKAMEGA
MAWA,624028,27,58.37,59.22,0.0,48.18,51.92,48.77,266.46,259,6501,MATETE,37624028,37,KAKAMEGA
MAWE TATU,607411,57,48.12,52.45,0.0,53.7,51.68,53.1,259.05,335,7936,LUGARI,37631111,37,KAKAMEGA
MAWEGA,724107,15,49.8,39.73,0.0,54.73,52.8,53.46,250.52,339,9827,NDHIWA,41724107,41,HOMA BAY
MAWEGO GIRLS,731016,16,57.37,48.37,0.0,53.25,53.37,52.56,264.92,212,6808,RACHUONYO NORTH,41731016,41,HOMA BAY
MAWEGO MIXED,731017,35,45.91,38.42,0.0,46.28,48.25,48.65,227.51,597,14703,RACHUONYO NORTH,41731017,41,HOMA BAY
MAWELE,314239,27,47.0,55.51,0.0,56.77,49.81,48.25,257.34,326,8311,MWALA,12314239,12,MACHAKOS
MAWEMBE KODERO,714061,44,53.97,47.93,0.0,61.65,55.31,53.56,272.42,154,5460,KISUMU WEST,39714061,39,KISUMU
MAWENI,106509,198,36.26,41.89,0.0,37.67,32.71,31.03,179.56,268,20584,MOMBASA,3106509,3,MOMBASA
MAWENI,106509,198,36.26,41.89,0.0,37.67,32.71,31.03,179.56,268,20584,MOMBASA,19313203,19,THARAKANITHI
MAWENI,313203,16,41.25,45.0,0.0,43.93,48.12,44.87,223.17,245,15578,THARAKA SOUTH,3106509,3,MOMBASA
MAWENI,313203,16,41.25,45.0,0.0,43.93,48.12,44.87,223.17,245,15578,THARAKA SOUTH,19313203,19,THARAKANITHI
MAWERE,712132,15,41.13,32.06,0.0,52.33,46.4,40.0,211.92,570,17490,BONDO,42712132,42,SIAYA
MAWEU,109419,21,36.57,46.71,0.0,40.57,36.04,41.04,200.93,220,18969,KINANGO,2109419,2,KWALE
MAWINGO,213147,101,38.85,44.33,0.0,35.64,41.72,37.65,198.19,365,19261,NYANDARUA CENTRAL,7213147,7,NYANDARUA
MAWINGO HIGHWAY,215125,19,52.73,43.1,0.0,53.73,53.0,52.94,255.5,150,8716,KIPIPIRI,7215125,7,NYANDARUA
MAWINGU,565213,27,35.7,45.03,0.0,37.33,35.4,36.4,189.86,687,19943,KURESOI,27565213,27,NAKURU
MAWIRA,710311,24,63.33,60.95,0.0,66.83,72.2,60.7,324.01,26,1204,RACHUONYO SOUTH,41710311,41,HOMA BAY
MAXIMUM IMPACT CENTRE,401518,24,46.91,41.83,0.0,36.54,36.95,36.95,199.18,635,19152,Nairobi,20408075,20,NAIROBI
MAXWELL PREPARATORY,401073,17,74.64,64.05,0.0,61.94,65.11,65.35,331.09,93,935,Nairobi,20406019,20,NAIROBI
MAYANJA R.C,628143,46,49.28,49.06,0.0,48.69,53.58,51.86,252.47,238,9380,BUMULA,36628143,36,BUNGOMA
MAYEKWE R.C,626214,10,40.3,50.1,0.0,39.1,41.2,47.0,217.7,552,16552,BUNGOMA WEST,36626214,36,BUNGOMA
MAYENJE,601105,44,64.27,55.95,0.0,55.43,56.06,57.09,288.8,54,3334,BUSIA,35601105,35,BUSIA
MAYENYA,702117,36,63.72,52.19,0.0,57.27,57.8,58.69,289.67,85,3247,KISUMU MUNICIPALITY,39702117,39,KISUMU
MAYIEKA,714110,23,58.47,46.6,0.0,50.43,58.39,53.78,267.67,183,6275,KISUMU WEST,39714110,39,KISUMU
MAYINGO,725219,22,38.22,47.95,0.0,38.5,40.0,46.54,211.21,573,17598,UGENYA,42738119,42,SIAYA
MAYNARD,101103,43,38.6,42.37,0.0,34.86,34.39,36.88,187.1,179,20159,Taita,1101103,1,TAITA TAVETA
MAYONI TOWNSHIP,627126,58,64.29,64.65,0.0,67.17,63.7,64.31,324.12,34,1198,MATUNGU,37627126,37,KAKAMEGA
MAYORI,341105,21,60.04,49.8,0.0,51.23,55.57,55.76,272.4,99,5462,MBEERE SOUTH,14341105,14,EMBU
MAYOWE,116102,61,41.91,43.75,0.0,42.01,42.93,39.96,210.56,283,17695,GANZE,4116102,4,KILIFI
MAYOYO MHM,624015,82,38.32,48.09,0.0,34.97,39.73,34.62,195.73,774,19468,MATETE,37624015,37,KAKAMEGA
MAYOYO S.A,624033,32,47.0,51.53,0.0,45.46,41.53,46.06,231.58,604,13879,MATETE,37624033,37,KAKAMEGA
MAYU,556116,10,52.0,48.9,0.0,53.4,55.9,43.4,253.6,104,9127,NYAHURURU,30556116,30,LAIKIPIA
MAYUGE,614608,51,53.86,58.62,0.0,52.09,52.03,50.78,267.38,256,6346,KAKAMEGA NORTH,37614608,37,KAKAMEGA
MAYUU,335418,27,44.22,49.44,0.0,47.85,47.0,47.96,236.47,723,12812,KATHONZWENI,18335418,18,MAKUENI
MAYUYU,205117,41,55.36,51.7,0.0,52.78,53.92,50.6,264.36,301,6939,KIAMBU,11205117,11,KIAMBU
MAZERAS,109401,80,41.17,51.41,0.0,40.66,38.76,41.4,213.4,178,17275,KINANGO,2109401,2,KWALE
MAZIWA,112102,28,43.6,46.46,0.0,42.92,43.92,51.28,228.18,38,14578,TANA DELTA,5112102,5,TANA RIVER
MAZIWA,112102,28,43.6,46.46,0.0,42.92,43.92,51.28,228.18,38,14578,TANA DELTA,23504058,23,TRANSNZOIA
MAZIWA,504058,28,50.64,54.17,0.0,49.64,51.96,51.57,257.98,167,8171,KITALE MUNICIPALITY,5112102,5,TANA RIVER
MAZIWA,504058,28,50.64,54.17,0.0,49.64,51.96,51.57,257.98,167,8171,KITALE MUNICIPALITY,23504058,23,TRANSNZOIA
MAZIWANI,107123,84,26.67,38.09,0.0,33.84,31.11,27.46,157.17,424,21213,MALINDI,4107123,4,KILIFI
MAZOLA,109104,31,47.83,51.16,0.0,52.74,55.09,57.09,263.91,51,7023,KINANGO,1114107,1,TAITA TAVETA
MAZOLA,109104,31,47.83,51.16,0.0,52.74,55.09,57.09,263.91,51,7023,KINANGO,2109104,2,KWALE
MAZOLA,114107,28,41.89,47.32,0.0,37.96,39.0,37.1,203.27,145,18701,MWATATE,1114107,1,TAITA TAVETA
MAZOLA,114107,28,41.89,47.32,0.0,37.96,39.0,37.1,203.27,145,18701,MWATATE,2109104,2,KWALE
MBA,346142,34,50.47,52.52,0.0,50.82,50.05,45.35,249.21,614,10116,MBOONI EAST,18346142,18,MAKUENI
MBAANI,314140,35,50.22,49.71,0.0,47.88,46.77,44.34,238.92,511,12295,MWALA,12314140,12,MACHAKOS
MBAARUA,327151,14,40.5,40.07,0.0,34.07,36.78,36.5,187.92,663,20099,TIGANIA WEST,15327151,15,MERU
MBACHI,312322,17,51.11,48.05,0.0,43.17,52.29,45.94,240.56,212,11936,MBEERE NORTH,14312322,14,EMBU
MBAGA G.,705117,37,69.94,67.56,0.0,64.4,61.67,61.21,324.78,12,1164,SIAYA,42705117,42,SIAYA
MBAGA MIXED,705105,68,56.27,53.19,0.0,56.13,55.92,57.05,278.56,99,4529,SIAYA,42705105,42,SIAYA
MBAGARA,607105,61,43.54,52.08,0.0,44.42,46.08,46.09,232.21,602,13732,LUGARI,37607105,37,KAKAMEGA
MBAGATHI,233112,35,43.37,45.88,0.0,34.74,33.97,43.48,201.44,647,18912,THIKA EAST,11233112,11,KIAMBU
MBAGATHI ROAD,401004,155,49.98,47.74,0.0,42.99,43.53,46.01,230.25,494,14141,Nairobi,20405001,20,NAIROBI
MBAGHA,114218,33,40.93,46.6,0.0,37.18,41.36,41.03,207.1,136,18195,MWATATE,1114218,1,TAITA TAVETA
MBAIKINI,314203,39,50.05,50.43,0.0,49.66,58.33,53.35,261.82,291,7402,MWALA,12314203,12,MACHAKOS
MBAJO,607210,52,63.86,58.98,0.0,58.32,59.78,57.05,297.99,100,2586,LUGARI,37607210,37,KAKAMEGA
MBAJONE,318208,12,37.66,40.41,0.0,37.5,40.08,35.33,190.98,647,19874,MERU CENTRAL,15318208,15,MERU
MBAKA OROMO,714046,51,58.84,56.41,0.0,51.47,53.0,56.19,275.91,143,4913,KISUMU WEST,39714046,39,KISUMU
MBAKALO A.C.K,611263,69,55.73,56.66,0.0,59.21,57.28,56.44,285.32,87,3671,BUNGOMA NORTH,36611263,36,BUNGOMA
MBAKALO D E B,611210,111,45.88,53.34,0.0,41.63,45.86,47.38,234.09,407,13332,BUNGOMA NORTH,36611210,36,BUNGOMA
MBAKONI,317244,34,40.08,40.44,0.0,47.02,39.88,35.73,203.15,807,18715,MUTOMO,13357144,13,KITUI
MBALAMBALA,117202,25,36.32,40.68,0.0,34.24,38.6,42.88,192.72,82,19714,BURA TANA,5117202,5,TANA RIVER
MBALANI,324245,29,54.72,57.27,0.0,63.82,53.75,56.0,285.56,168,3634,NZAUI,18324245,18,MAKUENI
MBALE F A M,622228,28,58.75,54.67,0.0,43.71,49.46,52.82,259.41,147,7866,SABATIA,38622228,38,VIHIGA
MBALE SHALOM ACADEMY,622239,83,73.93,69.72,0.0,70.5,66.72,67.86,348.73,4,402,SABATIA,38622239,38,VIHIGA
